Tool,Severity,Code,Location,Line
CodeQL,warning,"ql-operation-after-measurement Operation 'cx' on qubit 1 after measurement at location: (52, 1).",quantumteleport_cff11a.py,53
CodeQL,warning,"ql-operation-after-measurement Operation 'cx' on qubit 2 after measurement at location: (22, 5).",or_with_qubits_17fe47.py,18
CodeQL,warning,"ql-operation-after-measurement Operation 'cx' on qubit 2 after measurement at location: (22, 5).",or_with_qubits_17fe47.py,19
CodeQL,warning,"ql-operation-after-measurement Operation 'cx' on qubit 2 after measurement at location: (34, 1).
Operation 'cx' on qubit 1 after measurement at location: (31, 1).",quntum_204_dec_2005_202020_206_2042_20am_16e278.py,41
CodeQL,warning,"ql-operation-after-measurement Operation 'cx' on qubit 2 after measurement at location: (39, 1).",teleportation_practice_4ae2ea.py,43
CodeQL,warning,"ql-operation-after-measurement Operation 'cx' on qubit 3 after measurement at location: (23, 1).
Operation 'cx' on qubit 1 after measurement at location: (23, 1).",hardware_3936ea.py,29
CodeQL,warning,"ql-operation-after-measurement Operation 'cx' on qubit 4 after measurement at location: (13, 1).",binary_20counter_4e35bf.py,21
CodeQL,warning,"ql-operation-after-measurement Operation 'cy' on qubit 1 after measurement at location: (30, 1).
Operation 'cy' on qubit 1 after measurement at location: (27, 1).
Operation 'cy' on qubit 0 after measurement at location: (29, 1).
Operation 'cy' on qubit 0 after measurement at location: (26, 1).",sandbox_e52934.py,31
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (103, 1).",the_20quantum_20teleportation_20algorithm_c014d5.py,128
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (14, 2).",quantumteleportation_2823d6.py,16
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (15, 1).",qiskitcode_c7825c.py,19
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (155, 1).",ch_3_28325b.py,158
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (20, 1).",teleportation_07c3ca.py,25
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (21, 1).",sup_teleport_db51a7.py,26
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (25, 1).",demo3_quantum_teleportation_5b8be6.py,28
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (25, 5).",quantum_teleportation_1881c2.py,30
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (27, 1).",single_qubit_01e1c7.py,31
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (28, 1).",q02_417981.py,32
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (28, 1).",quantum_teleport_4f22f3.py,33
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (28, 1).",quantum_teleportation_9276a1.py,31
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (30, 1).",kvatna_teleportacija2_e2c287.py,34
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (30, 1).",quantum_teleportation_4e0c5c.py,37
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (36, 1).",hw9_99e695.py,46
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (37, 5).",teleportation_a12212.py,42
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (39, 1).",teleportation_practice_4ae2ea.py,44
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (47, 1).",quantumteleportationprotocol_7da521.py,56
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 0 after measurement at location: (51, 1).",quantumteleport_cff11a.py,54
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 1 after measurement at location: (28, 5).",quantum_pixel_generator_multi_qasm_fractional_925ea3.py,32
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 1 after measurement at location: (28, 5).",quantum_pixel_generator_multi_qasm_fractional_complete_5a24d9.py,32
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 1 after measurement at location: (28, 5).",quantum_pixel_generator_multi_qasm_fractional_variable_d8275b.py,33
CodeQL,warning,"ql-operation-after-measurement Operation 'cz' on qubit 1 after measurement at location: (28, 5).",quantum_pixel_generator_multi_qasm_multiple_variable_3608a1.py,32
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (13, 1).",quantum_encryption_d57d9a.py,17
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (183, 1).",prerequisites_d88a6e.py,196
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (204, 1).",q04_qiskit_installation_and_test_7d0f02.py,214
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (204, 1).",q04_qiskit_installation_and_test_7d0f02.py,217
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (33, 1).",teleportation_50c827.py,59
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (33, 1).",teleportation_8f1eaf.py,59
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (38, 5).",control_flow_circuits_e78e53.py,39
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (397, 1).",quantummnist_1f1a21.py,433
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (397, 1).",quantummnist_1f1a21.py,442
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (40, 5).",encrpytion_e53b97.py,44
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (48, 1).",correlations_31df66.py,49
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (5, 1).",quantumdice_bc7351.py,6
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (5, 1).
Operation 'h' on qubit 0 after measurement at location: (7, 1).",quantumdice_bc7351.py,8
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (534, 9).",test_stochastic_swap_89a6ef.py,535
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",12_quantum_key_distribution_checkpoint_4165fd.py,73
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",correlations_31df66.py,70
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_3a4033.py,73
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_5a5d07.py,73
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_62f76f.py,73
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_7121d0.py,73
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_875841.py,73
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (69, 1).",quantum_key_distribution_e8abe3.py,73
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (72, 1).",algoritmo_deutsch_7fe3dd.py,86
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (72, 1).",algoritmo_deutsch_7fe3dd.py,93
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (72, 13).",scigym_teleportation_bruteforce_6835fc.py,44
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 0 after measurement at location: (92, 1).",correlations_31df66.py,93
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 1 after measurement at location: (205, 1).",q04_qiskit_installation_and_test_7d0f02.py,219
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 1 after measurement at location: (31, 1).",quntum_204_dec_2005_202020_206_2042_20am_16e278.py,36
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 1 after measurement at location: (76, 13).",scigym_teleportation_bruteforce_6835fc.py,52
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (126, 13).",kmeans_51babb.py,113
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (126, 13).",kmeans_51babb.py,122
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (206, 1).",q04_qiskit_installation_and_test_7d0f02.py,221
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (36, 9).",quantum_k_means_beccb9.py,28
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (36, 9).",quantum_k_means_beccb9.py,34
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (37, 9).",distance_qiskit_a201b4.py,30
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (37, 9).",distance_qiskit_a201b4.py,36
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (77, 1).",quantum_kmeans_3f2e16.py,84
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (77, 1).",quantum_kmeans_3f2e16.py,91
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (77, 1).
Operation 'h' on qubit 2 after measurement at location: (93, 1).",quantum_kmeans_3f2e16.py,100
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (77, 1).
Operation 'h' on qubit 2 after measurement at location: (93, 1).",quantum_kmeans_3f2e16.py,107
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 2 after measurement at location: (80, 13).",scigym_teleportation_bruteforce_6835fc.py,60
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 3 after measurement at location: (207, 1).",q04_qiskit_installation_and_test_7d0f02.py,223
CodeQL,warning,"ql-operation-after-measurement Operation 'h' on qubit 4 after measurement at location: (208, 1).",q04_qiskit_installation_and_test_7d0f02.py,225
CodeQL,warning,"ql-operation-after-measurement Operation 'rx' on qubit 0 after measurement at location: (14, 1).",circuit_7c89be.py,15
CodeQL,warning,"ql-operation-after-measurement Operation 'rx' on qubit 1 after measurement at location: (13, 1).",circuit_bc8def.py,27
CodeQL,warning,"ql-operation-after-measurement Operation 'rx' on qubit 4 after measurement at location: (13, 1).",binary_20counter_4e35bf.py,24
CodeQL,warning,"ql-operation-after-measurement Operation 'ry' on qubit 0 after measurement at location: (125, 1).",measurement_postulate_single_qubit_f_fb7a34.py,126
CodeQL,warning,"ql-operation-after-measurement Operation 'ry' on qubit 0 after measurement at location: (162, 1).",measurement_postulate_single_qubit_f_fb7a34.py,163
CodeQL,warning,"ql-operation-after-measurement Operation 'ry' on qubit 1 after measurement at location: (16, 1).",circuit_7c89be.py,17
CodeQL,warning,"ql-operation-after-measurement Operation 'ry' on qubit 4 after measurement at location: (13, 1).",binary_20counter_4e35bf.py,25
CodeQL,warning,"ql-operation-after-measurement Operation 'rz' on qubit 0 after measurement at location: (77, 9).",ipe_box_improved1_0e749f.py,75
CodeQL,warning,"ql-operation-after-measurement Operation 'rz' on qubit 1 after measurement at location: (13, 1).",circuit_bc8def.py,28
CodeQL,warning,"ql-operation-after-measurement Operation 'rzz' on qubit 1 after measurement at location: (13, 1).",circuit_bc8def.py,14
CodeQL,warning,"ql-operation-after-measurement Operation 'rzz' on qubit 1 after measurement at location: (13, 1).",circuit_bc8def.py,31
CodeQL,warning,"ql-operation-after-measurement Operation 'swap' on qubit 0 after measurement at location: (65, 9).",gcd_45a5bf.py,78
CodeQL,warning,"ql-operation-after-measurement Operation 'swap' on qubit 0 after measurement at location: (65, 9).",gcd_45a5bf.py,79
CodeQL,warning,"ql-operation-after-measurement Operation 'swap' on qubit 0 after measurement at location: (65, 9).",gcd_45a5bf.py,80
CodeQL,warning,"ql-operation-after-measurement Operation 'swap' on qubit 1 after measurement at location: (13, 1).",circuit_bc8def.py,19
CodeQL,warning,"ql-operation-after-measurement Operation 'swap' on qubit 1 after measurement at location: (13, 1).",circuit_bc8def.py,33
CodeQL,warning,"ql-operation-after-measurement Operation 't' on qubit 0 after measurement at location: (72, 13).",scigym_teleportation_bruteforce_6835fc.py,48
CodeQL,warning,"ql-operation-after-measurement Operation 't' on qubit 1 after measurement at location: (76, 13).",scigym_teleportation_bruteforce_6835fc.py,56
CodeQL,warning,"ql-operation-after-measurement Operation 't' on qubit 2 after measurement at location: (80, 13).",scigym_teleportation_bruteforce_6835fc.py,64
CodeQL,warning,"ql-operation-after-measurement Operation 'u1' on qubit 0 after measurement at location: (33, 1).",teleportation_50c827.py,40
CodeQL,warning,"ql-operation-after-measurement Operation 'u1' on qubit 0 after measurement at location: (33, 1).",teleportation_8f1eaf.py,40
CodeQL,warning,"ql-operation-after-measurement Operation 'u1' on qubit 0 after measurement at location: (473, 9).
Operation 'u1' on qubit 0 after measurement at location: (472, 9).",shor_sequential_qft_c0bda9.py,470
CodeQL,warning,"ql-operation-after-measurement Operation 'u1' on qubit 0 after measurement at location: (517, 9).
Operation 'u1' on qubit 0 after measurement at location: (516, 9).",rsaqattack_362071.py,514
CodeQL,warning,"ql-operation-after-measurement Operation 'u1' on qubit 0 after measurement at location: (563, 9).
Operation 'u1' on qubit 0 after measurement at location: (564, 9).",test_8fe110.py,561
CodeQL,warning,"ql-operation-after-measurement Operation 'u1' on qubit 0 after measurement at location: (96, 9).",test_unroller_f1726c.py,99
CodeQL,warning,"ql-operation-after-measurement Operation 'u3' on qubit 0 after measurement at location: (96, 9).",test_unroller_f1726c.py,97
CodeQL,warning,"ql-operation-after-measurement Operation 'u3' on qubit 0 after measurement at location: (96, 9).",test_unroller_f1726c.py,98
